id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
26476845,"Hyggelig, rolig lejlighed  i  2 etager",58666385,Grethe,,Vesterbro-Kongens Enghave,55.67109,12.54224,Entire home/apt,751,7,3,2019-09-14,0.16,1,0
26477165,Charming rooftop flat,10825651,Karo Og Kris,,Valby,55.65854,12.52032,Entire home/apt,498,2,11,2019-06-17,0.59,1,0
26479929,Ideal location in charming neighbourhood,192393,Sara,,Indre By,55.67062,12.59139,Entire home/apt,798,2,12,2018-09-23,0.61,1,0
26480251,Cozy apartment at Værnedamsvej,83777538,Olivia Wilhelmine,,Vesterbro-Kongens Enghave,55.67358,12.55052,Entire home/apt,801,3,7,2019-07-03,0.37,1,12
26480519,Big cozy appartment in central Cph,153420635,Pernille Grarup,,Indre By,55.69204,12.57774,Entire home/apt,3001,3,0,,,1,90
26481976,Big central 2 rooms ap. 15 min walk to all attract,199157619,Tamara,,Indre By,55.67168,12.59782,Entire home/apt,598,3,32,2019-09-02,1.66,2,49
26482518,Let adgang til og fra København i bil,73719650,Anne Mette,,Valby,55.65475,12.49423,Entire home/apt,798,2,8,2019-08-01,0.44,1,0
26483654,Studio-apartment in colourful Nørrebro,20972197,Sune,,Nrrebro,55.6993,12.54897,Entire home/apt,496,7,7,2019-07-15,0.37,1,0
26483706,Cosy flat in central Copenhagen (Frederiksberg),167013305,Birthe,,Frederiksberg,55.67804,12.54753,Entire home/apt,901,3,10,2019-12-31,0.51,1,3
26486523,Clean and cozy 1 room apartment,138588768,Lærke,,Nrrebro,55.70542,12.54986,Entire home/apt,403,4,0,,,2,0
26486729,Lovely and bright 2 bdr apartment in Copenhagen,26449422,Amalie,,Vanlse,55.68418,12.48746,Entire home/apt,600,2,44,2019-08-25,2.22,1,0
26487875,Bright and cozy apartment in Copenhagen,79643419,Signe,,Bispebjerg,55.70177,12.52667,Entire home/apt,469,3,15,2019-09-12,0.77,1,6
26487903,Helt hus med egen have tæt på Nørrebro,22571780,Christine,,Brnshj-Husum,55.7078,12.50772,Entire home/apt,853,3,2,2018-07-25,0.10,1,0
26488028,Great flat with 2 balconies 2min from the beach,5189091,Tamara,,sterbro,55.71816,12.57725,Entire home/apt,801,5,12,2019-09-15,0.60,1,17
26488340,Cozy studio with own garden close to Nørrebro St.,24686235,Lise,,Bispebjerg,55.70048,12.53115,Entire home/apt,519,2,12,2019-07-31,0.61,1,0
